12,Monitor Modelo 012,Salud,-2706.63,3903.45,0,MONITOR MODELO 012,SALUD
360,Escritorio Modelo 360,Salud,5991.11,2734.22,1,ESCRITORIO MODELO 360,SALUD
190,Tenis Modelo 190,Alimentos,18820.98,15832.03,1,TENIS MODELO 190,ALIMENTOS
155,Teclado Modelo 155,Oficina,24719.1,20955.45,1,TECLADO MODELO 155,OFICINA
379,Mochila Modelo 379,Hogar,1043.38,471.51,1,MOCHILA MODELO 379,HOGAR
123,Mouse Modelo 123,Ropa,11936.71,6147.01,1,MOUSE MODELO 123,ROPA
1,Playera Modelo 001,Oficina,-460.43,2441.95,0,PLAYERA MODELO 001,OFICINA
309,Cuaderno Modelo 309,Oficina,16034.31,12150.06,1,CUADERNO MODELO 309,OFICINA
58,Mouse Modelo 058,Hogar,4541.03,2789.55,1,MOUSE MODELO 058,HOGAR
289,Mouse Modelo 289,Ropa,679.28,457.07,1,MOUSE MODELO 289,ROPA
184,Lámpara Modelo 184,Oficina,23341.64,11531.01,1,LáMPARA MODELO 184,OFICINA
299,Audífonos Modelo 299,Alimentos,11904.81,9901.28,1,AUDíFONOS MODELO 299,ALIMENTOS
13,Playera Modelo 013,Juguetes,-3725.17,1791.72,0,PLAYERA MODELO 013,JUGUETES
354,Audífonos Modelo 354,Salud,2471.15,1849.54,1,AUDíFONOS MODELO 354,SALUD
203,Playera Modelo 203,Ropa,21518.66,12222.83,1,PLAYERA MODELO 203,ROPA
329,Cafetera Modelo 329,Oficina,24324.33,12069.83,1,CAFETERA MODELO 329,OFICINA
235,Tenis Modelo 235,Oficina,1700.26,1016.73,1,TENIS MODELO 235,OFICINA
426,Silla Modelo 426,Deportes,17068.5,8348.38,1,SILLA MODELO 426,DEPORTES
263,Monitor Modelo 263,Deportes,12479.57,7560.62,1,MONITOR MODELO 263,DEPORTES
349,Silla Modelo 349,Juguetes,7232.55,4383.13,1,SILLA MODELO 349,JUGUETES
161,Mouse Modelo 161,Electrónica,13868.61,7747.62,1,MOUSE MODELO 161,ELECTRóNICA
169,Lámpara Modelo 169,Alimentos,8798.95,6398.76,1,LáMPARA MODELO 169,ALIMENTOS
227,Cuaderno Modelo 227,Alimentos,405.61,312.26,1,CUADERNO MODELO 227,ALIMENTOS
312,Lámpara Modelo 312,Deportes,11769.85,7759.84,1,LáMPARA MODELO 312,DEPORTES
407,Silla Modelo 407,Ropa,23199.04,15499.34,1,SILLA MODELO 407,ROPA
238,Silla Modelo 238,Electrónica,21098.46,15340.87,1,SILLA MODELO 238,ELECTRóNICA
408,Audífonos Modelo 408,Juguetes,17516.74,9382.04,1,AUDíFONOS MODELO 408,JUGUETES
422,Monitor Modelo 422,Juguetes,9547.79,5175.25,1,MONITOR MODELO 422,JUGUETES
371,Playera Modelo 371,Hogar,24410.16,18866.24,1,PLAYERA MODELO 371,HOGAR
275,Audífonos Modelo 275,Alimentos,12219.78,6253.11,1,AUDíFONOS MODELO 275,ALIMENTOS
392,Tenis Modelo 392,Deportes,19367.21,11238.1,1,TENIS MODELO 392,DEPORTES
345,Silla Modelo 345,Alimentos,23588.52,16790.05,1,SILLA MODELO 345,ALIMENTOS
448,Balón Modelo 448,Deportes,340.92,176.17,1,BALóN MODELO 448,DEPORTES
364,Audífonos Modelo 364,Deportes,9218.64,4681.2,1,AUDíFONOS MODELO 364,DEPORTES
171,Escritorio Modelo 171,Electrónica,1284.58,821.18,1,ESCRITORIO MODELO 171,ELECTRóNICA
401,Tablet Modelo 401,Oficina,6499.18,4458.1,1,TABLET MODELO 401,OFICINA
156,Balón Modelo 156,Deportes,5923.6,4426.39,1,BALóN MODELO 156,DEPORTES
60,Lámpara Modelo 060,Electrónica,16979.31,12451.05,1,LáMPARA MODELO 060,ELECTRóNICA
144,Monitor Modelo 144,Hogar,15219.55,9538.26,1,MONITOR MODELO 144,HOGAR
304,Monitor Modelo 304,Ropa,21568.07,13377.54,1,MONITOR MODELO 304,ROPA
413,Playera Modelo 413,Alimentos,7767.08,3772.82,1,PLAYERA MODELO 413,ALIMENTOS
90,Tablet Modelo 090,Salud,11927.58,6527.05,1,TABLET MODELO 090,SALUD
149,Lámpara Modelo 149,Salud,13056.96,6268.37,1,LáMPARA MODELO 149,SALUD
107,Cuaderno Modelo 107,Ropa,24173.66,19285.02,1,CUADERNO MODELO 107,ROPA
186,Cafetera Modelo 186,Alimentos,17048.74,10027.49,1,CAFETERA MODELO 186,ALIMENTOS
10,Mouse Modelo 010,Ropa,-4844.87,13623.92,0,MOUSE MODELO 010,ROPA
226,Cafetera Modelo 226,Salud,2030.39,1023.92,1,CAFETERA MODELO 226,SALUD
19,Tablet Modelo 019,Juguetes,0,12655.07,0,TABLET MODELO 019,JUGUETES
405,Balón Modelo 405,Salud,2733.92,1577.52,1,BALóN MODELO 405,SALUD
310,Teclado Modelo 310,Ropa,2758.56,1612.01,1,TECLADO MODELO 310,ROPA
436,Laptop Modelo 436,Hogar,22398.98,18656.53,1,LAPTOP MODELO 436,HOGAR
121,Laptop Modelo 121,Salud,7177.4,4759.62,1,LAPTOP MODELO 121,SALUD
365,Silla Modelo 365,Ropa,7759.17,5710.65,1,SILLA MODELO 365,ROPA
314,Escritorio Modelo 314,Salud,9618.48,5325.22,1,ESCRITORIO MODELO 314,SALUD
318,Escritorio Modelo 318,Salud,2542.12,1242.71,1,ESCRITORIO MODELO 318,SALUD
248,Laptop Modelo 248,Salud,23626.9,12225.66,1,LAPTOP MODELO 248,SALUD
300,Cuaderno Modelo 300,Electrónica,15364.6,12471.91,1,CUADERNO MODELO 300,ELECTRóNICA
294,Silla Modelo 294,Alimentos,19318.69,10884.14,1,SILLA MODELO 294,ALIMENTOS
220,Mouse Modelo 220,Salud,9915.75,5848.55,1,MOUSE MODELO 220,SALUD
306,Mouse Modelo 306,Alimentos,22962.42,15541.95,1,MOUSE MODELO 306,ALIMENTOS
242,Escritorio Modelo 242,Hogar,13627.68,8529.52,1,ESCRITORIO MODELO 242,HOGAR
158,Tablet Modelo 158,Electrónica,14674.11,10357.67,1,TABLET MODELO 158,ELECTRóNICA
105,Mochila Modelo 105,Salud,22441.57,12525.43,1,MOCHILA MODELO 105,SALUD
355,Laptop Modelo 355,Electrónica,666.87,522.68,1,LAPTOP MODELO 355,ELECTRóNICA
270,Teclado Modelo 270,Juguetes,9779.98,6015.22,1,TECLADO MODELO 270,JUGUETES
308,Mouse Modelo 308,Alimentos,2337.33,1964.72,1,MOUSE MODELO 308,ALIMENTOS
421,Tenis Modelo 421,Salud,21882.54,11903.67,1,TENIS MODELO 421,SALUD
313,Silla Modelo 313,Hogar,21273.98,14657.0,1,SILLA MODELO 313,HOGAR
326,Cafetera Modelo 326,Juguetes,15814.83,7995.49,1,CAFETERA MODELO 326,JUGUETES
206,Monitor Modelo 206,Deportes,8510.14,6548.33,1,MONITOR MODELO 206,DEPORTES
334,Monitor Modelo 334,Deportes,6511.29,3616.42,1,MONITOR MODELO 334,DEPORTES
319,Silla Modelo 319,Juguetes,12839.23,7419.21,1,SILLA MODELO 319,JUGUETES
77,Teclado Modelo 077,Salud,19744.21,13515.66,1,TECLADO MODELO 077,SALUD
114,Tenis Modelo 114,Ropa,4519.39,2212.37,1,TENIS MODELO 114,ROPA
356,Silla Modelo 356,Hogar,21911.51,15983.22,1,SILLA MODELO 356,HOGAR
185,Tablet Modelo 185,Hogar,4155.67,2213.45,1,TABLET MODELO 185,HOGAR
268,Playera Modelo 268,Hogar,12009.43,8606.42,1,PLAYERA MODELO 268,HOGAR
64,Audífonos Modelo 064,Electrónica,20098.46,13740.09,1,AUDíFONOS MODELO 064,ELECTRóNICA
333,Playera Modelo 333,Ropa,10465.26,5744.73,1,PLAYERA MODELO 333,ROPA
341,Teclado Modelo 341,Alimentos,18953.22,12202.39,1,TECLADO MODELO 341,ALIMENTOS
229,Playera Modelo 229,Deportes,15068.18,11862.51,1,PLAYERA MODELO 229,DEPORTES
251,Tenis Modelo 251,Deportes,6103.85,4987.53,1,TENIS MODELO 251,DEPORTES
347,Balón Modelo 347,Ropa,2851.49,2192.08,1,BALóN MODELO 347,ROPA
260,Mochila Modelo 260,Ropa,7031.06,4549.01,1,MOCHILA MODELO 260,ROPA
9,Teclado Modelo 009,Alimentos,-4048.88,1933.28,0,TECLADO MODELO 009,ALIMENTOS
425,Audífonos Modelo 425,Alimentos,9500.71,4494.74,1,AUDíFONOS MODELO 425,ALIMENTOS
386,Audífonos Modelo 386,Deportes,3667.29,2759.8,1,AUDíFONOS MODELO 386,DEPORTES
304,Monitor Modelo 304,Ropa,21568.07,13377.54,1,MONITOR MODELO 304,ROPA
450,Tenis Modelo 450,Ropa,821.4,602.81,1,TENIS MODELO 450,ROPA
100,Balón Modelo 100,Hogar,20953.64,11460.93,1,BALóN MODELO 100,HOGAR
43,Teclado Modelo 043,,22739.72,15589.52,1,TECLADO MODELO 043,
78,Laptop Modelo 078,Electrónica,8329.75,7076.6,1,LAPTOP MODELO 078,ELECTRóNICA
32,Laptop Modelo 032,,1505.32,939.31,1,LAPTOP MODELO 032,
173,Tenis Modelo 173,Ropa,20848.36,10188.63,1,TENIS MODELO 173,ROPA
24,Monitor Modelo 024,Ropa,0,6502.88,0,MONITOR MODELO 024,ROPA
302,Monitor Modelo 302,Hogar,7963.65,6520.92,1,MONITOR MODELO 302,HOGAR
293,Audífonos Modelo 293,Oficina,17957.97,10829.98,1,AUDíFONOS MODELO 293,OFICINA
247,Tenis Modelo 247,Oficina,7198.24,4262.5,1,TENIS MODELO 247,OFICINA
87,Laptop Modelo 087,Hogar,9679.19,5103.9,1,LAPTOP MODELO 087,HOGAR
326,Cafetera Modelo 326,Juguetes,15814.83,7995.49,1,CAFETERA MODELO 326,JUGUETES
357,Silla Modelo 357,Juguetes,6283.2,3724.34,1,SILLA MODELO 357,JUGUETES
33,Mouse Modelo 033,,19754.12,16254.75,1,MOUSE MODELO 033,
163,Mochila Modelo 163,Deportes,5435.37,3005.89,1,MOCHILA MODELO 163,DEPORTES
310,Teclado Modelo 310,Ropa,2758.56,1612.01,1,TECLADO MODELO 310,ROPA
236,Lámpara Modelo 236,Oficina,14639.99,6725.55,1,LáMPARA MODELO 236,OFICINA
285,Lámpara Modelo 285,Alimentos,24981.73,16814.99,1,LáMPARA MODELO 285,ALIMENTOS
381,Escritorio Modelo 381,Ropa,1546.97,1276.1,1,ESCRITORIO MODELO 381,ROPA
322,Monitor Modelo 322,Electrónica,19041.8,11794.27,1,MONITOR MODELO 322,ELECTRóNICA
52,Mochila Modelo 052,,20845.54,15877.67,1,MOCHILA MODELO 052,
363,Cuaderno Modelo 363,Alimentos,19008.58,13662.73,1,CUADERNO MODELO 363,ALIMENTOS
289,Mouse Modelo 289,Ropa,679.28,457.07,1,MOUSE MODELO 289,ROPA
284,Tablet Modelo 284,Electrónica,10215.53,6071.39,1,TABLET MODELO 284,ELECTRóNICA
290,Cafetera Modelo 290,Salud,4722.39,2695.98,1,CAFETERA MODELO 290,SALUD
387,Mochila Modelo 387,Juguetes,24164.65,18214.68,1,MOCHILA MODELO 387,JUGUETES
351,Silla Modelo 351,Alimentos,14531.3,8365.55,1,SILLA MODELO 351,ALIMENTOS
444,Mochila Modelo 444,Juguetes,16695.32,13685.29,1,MOCHILA MODELO 444,JUGUETES
2,Teclado Modelo 002,Juguetes,-4362.24,8591.42,0,TECLADO MODELO 002,JUGUETES
